Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Puerto Rico,PRI,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.368575917,1.440265661,1.510348282,1.555549016,1.572220355,1.575551261,1.544128818,1.533454006,1.546754736,1.584186465,1.648277581,1.671878124,1.710142932,1.747008887,1.772642152,1.78583889,1.834019832,1.865788786,1.901591036,1.960741996,2.053532189,2.127905669,2.185730649,2.204582094,2.190274712,2.176208103,2.252161588,2.324068188,2.365471506,2.373657948,2.373541336,2.391716138,2.432416841,2.487199373,2.540830734,2.585595327,2.578032839,2.565323638,2.56055733,2.573598365,2.607001762,2.632637107,2.658732681,2.681094069,2.703543241,2.733690457,2.764378808,2.794564453,2.820214594,2.843482511,2.871484966,2.92593316,2.983526012,3.04371344,3.112576305,3.196517195,3.310109569,3.440424936,3.568468316
Puerto Rico,PRI,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.920986247,0.939077743,0.939036405,0.92241348,0.906716628,0.908592673,1.011186703,1.095083722,1.12304511,1.095295219,1.044304805,0.976411191,0.952330724,0.971315525,1.018215514,1.075612467,1.216307388,1.327006114,1.39352964,1.425006872,1.444196257,1.452134658,1.490299976,1.56026616,1.647045178,1.726503909,1.770154023,1.814117895,1.867896808,1.933270796,1.999190865,2.032946838,2.049197796,2.049404613,2.053267716,2.081209979,2.119444391,2.186424554,2.262327378,2.327049183,2.374786741,2.407987749,2.430222978,2.447771904,2.468461547,2.49557372,2.509468193,2.529789956,2.55900584,2.595816755,2.637085997,2.680014626,2.73018366,2.788044809,2.850016713,2.912326234,2.966692495,3.017232769,3.077711748
Puerto Rico,PRI,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.956070731,0.951375907,0.963271378,1.009075466,1.084700196,1.166667063,1.1797495,1.162595914,1.121166554,1.074249316,1.040236589,0.96125188,0.914913284,0.91034809,0.936755192,0.975851087,1.119699309,1.235127196,1.313231091,1.362467496,1.401069974,1.415235533,1.44973083,1.507840436,1.577385332,1.635648847,1.654967856,1.679853846,1.724139983,1.787471031,1.85155946,1.856278153,1.841792526,1.815834428,1.798211756,1.805400699,1.843028947,1.893633787,1.936634163,1.959716542,1.968110137,1.962086568,1.963403862,1.977585097,2.002802302,2.031722957,2.044051671,2.052008915,2.063680395,2.082412902,2.104303728,2.124277651,2.147729101,2.1797214,2.221419531,2.26918117,2.31770631,2.367180459,2.425955846
Puerto Rico,PRI,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.107013548,1.117502515,1.138502024,1.170840504,1.207074724,1.235907996,1.2592547,1.30453856,1.387594789,1.500599801,1.618701392,1.624733941,1.576904415,1.487225337,1.377457817,1.264967233,1.267857494,1.310549515,1.395675571,1.510827483,1.637489318,1.709536857,1.759000513,1.791565611,1.82056018,1.860771429,1.939694918,2.025405727,2.12131788,2.223211282,2.327088813,2.412280463,2.500570555,2.591320904,2.679825454,2.762656063,2.853086234,2.921657286,2.984097306,3.050858164,3.1235275,3.251285484,3.371355401,3.480111218,3.574816516,3.656776116,3.77816,3.876816303,3.95381108,4.014698643,4.067152196,4.180309647,4.284173642,4.382011153,4.475137746,4.565446629,4.698579885,4.824986096,4.943991604
Puerto Rico,PRI,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.767038062,0.804886697,0.833054595,0.846318722,0.849864051,0.856041858,0.923125596,1.001053169,1.081652045,1.149719405,1.191456098,1.219087089,1.191342932,1.109058634,0.98860799,0.849621941,0.869306182,0.925636485,1.018685759,1.13670847,1.265164511,1.347171531,1.412030677,1.462221553,1.50613196,1.554981054,1.635322533,1.710801515,1.783340731,1.850671617,1.91283789,1.992029553,2.063723737,2.123998196,2.167425691,2.192127842,2.250782168,2.293768235,2.334081645,2.376063764,2.413517625,2.497290608,2.552370222,2.576620156,2.574125632,2.551145717,2.620213535,2.671120295,2.700673831,2.707812609,2.694624021,2.75968632,2.808365396,2.839475603,2.8527757,2.850139576,2.932683227,3.001200003,3.056989752
Puerto Rico,PRI,Population density (people per sq. km of land area),EN.POP.DNST,,270.5436302,276.2482525,282.3596392,287.9443067,292.4464487,295.9408117,298.2721533,300.1199549,302.6099211,306.4261556,311.4081172,317.6162345,324.5531003,331.37531,337.5422773,343.1627959,348.2175874,352.8095829,357.1688839,361.4430665,365.5639233,369.4986471,373.2962796,377.0225479,380.7215333,384.3916573,388.0326945,391.6457723,395.2254791,398.7598647,401.5907554,404.1912063,407.6095829,411.413416,415.2314543,419.916009,423.8365276,426.2797069,428.4195039,429.6059752,430.5269448,431.0824126,431.3523112,431.4405862,430.8187148,428.9981962,426.4932356,423.9984216,421.692221,419.5631342,414.7386697,409.7506201,405.0819617,398.5201804,391.5632469,384.0467869,374.8591883,360.2201804
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,0.937673373,1.75390952,2.086654718,2.188164769,1.958550691,1.55144868,1.187790539,0.784686199,0.617590849,0.826234253,1.253221144,1.612752762,1.973951823,2.160531592,2.080244004,1.843916845,1.651418965,1.462257716,1.310095062,1.228024793,1.189580284,1.13366199,1.070592227,1.022534059,0.993257484,0.976322961,0.959374955,0.942762657,0.92681889,0.909864623,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.761108524,-1.938266646,-2.421392859,-3.983500085
Puerto Rico,PRI,Population in largest city,EN.URB.LCTY,596271,622536,649997,678669,708648,739864,772500,806576,842205,879303,915302,944089,973823,1004408,1035998,1068581,1102236,1136853,1172608,1209488,1257531,1339076,1426034,1518638,1617395,1722277,1834118,1953223,2080242,2215137,2326750,2344812,2363039,2381357,2399843,2418472,2437271,2456165,2475231,2494445,2508254,2505232,2502209,2499190,2496171,2493163,2490155,2487151,2484146,2481153,2478159,2475169,2472182,2469199,2466219,2463243,2460271,2457302,2454337
Puerto Rico,PRI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,56.76511636,56.47793995,56.05045944,55.61461173,55.35227077,55.35695714,55.60858467,56.13029073,56.79740603,57.39455834,57.73482911,57.70556433,57.48890746,57.18358837,56.9445872,56.85955769,56.90378556,57.07213706,57.34686252,57.68869925,57.82310016,57.53913212,57.70155815,58.26953109,59.20906201,60.48627074,62.09066889,64.00769578,66.23171079,68.74572112,70.77870108,70.700592,70.66956438,70.50144742,70.27599481,70.0572631,69.70488398,69.488878,69.52265286,69.61112351,69.73733817,69.54411048,69.41115573,69.32373582,69.26700769,69.32462267,69.57621502,69.94283146,70.31199539,70.65496617,70.97242305,71.75116251,72.57334594,73.35249435,74.49811128,75.75207191,77.15962788,78.96800823,82.08594764
Puerto Rico,PRI,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,596271,622536,649997,678669,708648,739864,772500,806576,842205,879303,915302,944089,973823,1004408,1035998,1068581,1102236,1136853,1172608,1209488,1257531,1339076,1426034,1518638,1617395,1722277,1834118,1953223,2080242,2215137,2326750,2344812,2363039,2381357,2399843,2418472,2437271,2456165,2475231,2494445,2508254,2505232,2502209,2499190,2496171,2493163,2490155,2487151,2484146,2481153,2478159,2475169,2472182,2469199,2466219,2463243,2460271,2457302,2454337
Puerto Rico,PRI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.28715013,25.94200495,26.52700339,27.09765904,27.74587657,28.52212799,29.42862748,30.48659812,31.63729347,32.75908574,33.67557027,34.17900289,34.56636529,34.88998488,35.24643121,35.69074816,36.2118551,36.80696347,37.47044581,38.17722235,39.22429819,41.29697843,43.51043325,45.86453358,48.36432739,51.00020728,53.79348736,56.74921917,59.88206908,63.18762569,65.78314956,65.82649048,65.91138064,65.86527385,65.76287043,65.66397953,65.43615449,65.33344151,65.46323412,65.64189026,65.82298611,65.60304433,65.43945251,65.31960132,65.2273472,65.24278516,65.44060334,65.74555346,66.05249961,66.33371743,66.58987915,67.28321063,68.02008976,68.72101544,69.76822936,70.9221212,72.2229447,73.90379732,76.81438103
Puerto Rico,PRI,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.69142316,,,,,,,,,,9.035222914,,,,,,,,,,8.912764476,,,,,,,,
Puerto Rico,PRI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Population, female",SP.POP.TOTL.FE.IN,1192451,1216039,1244461,1274724,1302166,1323961,1340329,1350695,1358453,1369123,1386132,1408810,1437345,1469491,1501384,1530529,1557512,1582214,1604729,1625624,1645264,1663143,1679298,1694619,1710296,1727167,1745468,1764943,1785064,1804986,1824091,1839175,1852578,1869258,1887539,1905936,1928355,1947240,1959347,1970094,1976507,1981804,1985506,1987844,1989105,1986720,1978371,1966494,1954452,1943273,1933052,1910619,1887584,1866114,1835923,1803860,1769152,1726709,1659124
Puerto Rico,PRI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5704347,50.67414867,50.78766467,50.89672923,50.98404617,51.03937037,51.06026148,51.05296842,51.030061,51.007696,50.99823126,51.00336129,51.01931723,51.04550629,51.07967493,51.11986089,51.1690825,51.22604758,51.27878657,51.31245492,51.31826612,51.29116327,51.23791124,51.17934227,51.14230478,51.14501869,51.19345202,51.27890675,51.38504668,51.48790984,51.57171027,51.63160817,51.67328013,51.70127159,51.72419921,51.74809406,51.77272472,51.79615345,51.81948154,51.84347819,51.8685903,51.89634206,51.92627662,51.95489615,51.97721292,51.98982738,51.99106926,51.98246319,51.96814056,51.95347387,51.94246815,51.93688872,51.93533704,51.93636275,51.93744597,51.93706344,51.93465814,51.93109181,51.92627715
Puerto Rico,PRI,"Population, male",SP.POP.TOTL.MA.IN,1165549,1183683,1205861,1229806,1251900,1270039,1284666,1294979,1303611,1315027,1331868,1353380,1379911,1409295,1437915,1463471,1486342,1506476,1524692,1542464,1560736,1579409,1598155,1616519,1633894,1649833,1664086,1676907,1688834,1700664,1712909,1722935,1732598,1746239,1761698,1777167,1796300,1812190,1821754,1829987,1834098,1836970,1838195,1838251,1837773,1834642,1826843,1816501,1806414,1797137,1788473,1768113,1746904,1726963,1698951,1669306,1637343,1598292,1536029
Puerto Rico,PRI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.4295653,49.32585133,49.21233533,49.10327077,49.01595383,48.96062963,48.93973852,48.94703158,48.969939,48.992304,49.00176874,48.99663871,48.98068277,48.95449371,48.92032507,48.88013911,48.8309175,48.77395242,48.72121343,48.68754508,48.68173388,48.70883673,48.76208876,48.82065773,48.85769522,48.85498131,48.80654798,48.72109325,48.61495332,48.51209016,48.42828973,48.36839183,48.32671987,48.29872841,48.27580079,48.25190594,48.22727528,48.20384655,48.18051846,48.15652181,48.1314097,48.10365794,48.07372338,48.04510385,48.02278708,48.01017262,48.00893074,48.01753681,48.03185944,48.04652613,48.05753185,48.06311128,48.06466296,48.06363725,48.06255403,48.06293656,48.06534186,48.06890819,48.07372285
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2358000,2399722,2450322,2504530,2554066,2594000,2624995,2645674,2662064,2684150,2718000,2762190,2817256,2878786,2939299,2994000,3043854,3088690,3129421,3168088,3206000,3242552,3277453,3311138,3344190,3377000,3409554,3441850,3473898,3505650,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3721525,3678732,3634488,3593077,3534874,3473166,3406495,3325001,3195153
Puerto Rico,PRI,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral (NTR, current US$)",DT.NTR.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (INT, current US$)",DT.INT.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, bonds (TDS, current US$)",DT.TDS.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (NTR, current US$)",DT.NTR.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IBRD (AMT, current US$)",DT.AMT.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IBRD (INT, current US$)",DT.INT.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IBRD (NTR, current US$)",DT.NTR.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IBRD (TDS, current US$)",DT.TDS.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IDA (AMT, current US$)",DT.AMT.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IDA (INT, current US$)",DT.INT.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IDA (NTR, current US$)",DT.NTR.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, IDA (TDS, current US$)",DT.TDS.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral (NTR, current US$)",DT.NTR.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (INT, current US$)",DT.INT.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (NTR, current US$)",DT.NTR.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
